bigrams,count,percentage,pos
hand on,1,0.002,"noun,other"
hip her,1,0.002,"noun,other"
viewer while,1,0.002,"noun,other"
comfortably also,1,0.002,"adv,adv"
viewer both,1,0.002,"noun,other"
are nude,1,0.002,"verb,adj"
nude showcasing,1,0.002,"adj,verb"
showcasing human,1,0.002,"verb,adj"
anatomy in,1,0.002,"noun,other"
and unselfconscious,1,0.002,"other,adj"
unselfconscious state,1,0.002,"adj,noun"
primarily muted,1,0.002,"adv,verb"
of browns,1,0.002,"other,noun"
classical ambiance,1,0.002,"adj,noun"
piece pablo,1,0.002,"noun,adj"
not associated,1,0.002,"adv,adj"
particular style,1,0.002,"adj,noun"
style or,1,0.002,"noun,other"
artwork therefore,1,0.002,"noun,other"
therefore this,1,0.002,"other,other"
description may,1,0.002,"noun,other"
not accurately,1,0.002,"adv,adv"
accurately reflect,1,0.002,"adv,verb"
reflect the,1,0.002,"verb,other"
image s,1,0.002,"noun,noun"
the seashore,1,0.002,"other,noun"
seashore a,1,0.002,"noun,other"
woman adorned,1,0.002,"noun,verb"
adorned in,1,0.002,"verb,other"
long white,1,0.002,"adj,adj"
flows around,1,0.002,"verb,other"
beach she,1,0.002,"noun,other"
baby in,1,0.002,"noun,other"
arms cradling,1,0.002,"noun,verb"
cradling it,1,0.002,"verb,other"
it gently,1,0.002,"other,adv"
gently with,1,0.002,"adv,other"
peaceful expression,1,0.002,"adj,noun"
man lies,1,0.002,"noun,noun"
lies supine,1,0.002,"noun,noun"
supine next,1,0.002,"noun,adj"
them seemingly,1,0.002,"other,adv"
seemingly relaxed,1,0.002,"adv,verb"
ease he,1,0.002,"noun,other"
dressed only,1,0.002,"verb,adv"
only in,1,0.002,"adv,other"
a pair,1,0.002,"other,verb"
pair of,1,0.002,"verb,other"
of shorts,1,0.002,"other,noun"
shorts suggesting,1,0.002,"noun,verb"
warm leisurely,1,0.002,"adj,adv"
leisurely day,1,0.002,"adv,noun"
reveals an,1,0.002,"verb,other"
expansive seascape,1,0.002,"adj,noun"
seascape with,1,0.002,"noun,other"
vast ocean,1,0.002,"adj,noun"
ocean stretching,1,0.002,"noun,verb"
stretching out,1,0.002,"verb,other"
out into,1,0.002,"other,other"
horizon a,1,0.002,"noun,other"
a few,1,0.002,"other,adj"
few birds,1,0.002,"adj,noun"
birds can,1,0.002,"noun,other"
seen flying,1,0.002,"verb,verb"
flying in,1,0.002,"verb,other"
harmony pablo,1,0.002,"noun,adj"
signature use,1,0.002,"noun,verb"
evident bringing,1,0.002,"adj,verb"
bringing depth,1,0.002,"verb,adj"
this serene,1,0.002,"other,adj"
serene family,1,0.002,"adj,noun"
child rendered,1,0.002,"noun,verb"
mother seated,1,0.002,"noun,verb"
bench cradles,1,0.002,"noun,noun"
cradles the,1,0.002,"noun,other"
arms her,1,0.002,"noun,other"
care as,1,0.002,"noun,other"
gazes down,1,0.002,"verb,adv"
infant the,1,0.002,"verb,other"
is nestled,1,0.002,"verb,verb"
nestled securely,1,0.002,"verb,adv"
securely in,1,0.002,"adv,other"
s embrace,1,0.002,"noun,noun"
embrace appearing,1,0.002,"noun,verb"
appearing peaceful,1,0.002,"verb,adj"
and content,1,0.002,"other,noun"
content the,1,0.002,"noun,other"
soft flowing,1,0.002,"adj,verb"
and tenderness,1,0.002,"other,adv"
tenderness color,1,0.002,"adv,noun"
and earthy,1,0.002,"other,noun"
color enhances,1,0.002,"noun,verb"
artwork making,1,0.002,"noun,verb"
it appear,1,0.002,"other,verb"
appear almost,1,0.002,"verb,adv"
sculptural in,1,0.002,"adj,other"
its depth,1,0.002,"other,adj"
minimalistic allowing,1,0.002,"adj,verb"
remain centered,1,0.002,"verb,verb"
child it,1,0.002,"noun,other"
it provides,1,0.002,"other,verb"
subjects of,1,0.002,"noun,other"
familial intimacy,1,0.002,"adj,noun"
intimacy with,1,0.002,"noun,other"
warmth characteristic,1,0.002,"noun,adj"
times or,1,0.002,"noun,other"
mythology the,1,0.002,"noun,other"
is running,1,0.002,"verb,verb"
running ahead,1,0.002,"verb,adv"
hair flowing,1,0.002,"adj,verb"
hand raised,1,0.002,"noun,verb"
raised as,1,0.002,"verb,other"
s reaching,1,0.002,"noun,verb"
reaching for,1,0.002,"verb,other"
for something,1,0.002,"other,noun"
or celebrating,1,0.002,"other,verb"
a victory,1,0.002,"other,noun"
victory the,1,0.002,"noun,other"
be trying,1,0.002,"verb,verb"
trying to,1,0.002,"verb,other"
to catch,1,0.002,"other,verb"
catch up,1,0.002,"verb,other"
up extending,1,0.002,"other,verb"
extending one,1,0.002,"verb,other"
arm towards,1,0.002,"noun,noun"
woman perhaps,1,0.002,"noun,adv"
a gesture,1,0.002,"other,noun"
gesture of,1,0.002,"noun,other"
of competition,1,0.002,"other,noun"
competition or,1,0.002,"noun,other"
or camaraderie,1,0.002,"other,noun"
camaraderie they,1,0.002,"noun,other"
dynamic movement,1,0.002,"adj,noun"
movement against,1,0.002,"noun,other"
to represent,1,0.002,"other,verb"
represent the,1,0.002,"verb,other"
sea under,1,0.002,"noun,other"
sky dotted,1,0.002,"adj,verb"
clouds the,1,0.002,"adj,other"
motion conveyed,1,0.002,"noun,adj"
of contrapposto,1,0.002,"other,noun"
contrapposto a,1,0.002,"noun,other"
a technique,1,0.002,"other,noun"
form s,1,0.002,"noun,noun"
s natural,1,0.002,"noun,adj"
natural balance,1,0.002,"adj,noun"
character harlequin,1,0.002,"noun,noun"
from italian,1,0.002,"other,adj"
italian renaissance,1,0.002,"adj,noun"
renaissance theater,1,0.002,"noun,noun"
theater the,1,0.002,"noun,other"
us creating,1,0.002,"other,verb"
intimate interaction,1,0.002,"verb,noun"
a pointed,1,0.002,"other,verb"
pointed hat,1,0.002,"verb,other"
hat reminiscent,1,0.002,"other,adj"
traditional representations,1,0.002,"adj,noun"
representations of,1,0.002,"noun,other"
of harlequin,1,0.002,"other,noun"
harlequin or,1,0.002,"noun,other"
other jester,1,0.002,"adj,noun"
jester characters,1,0.002,"noun,noun"
characters they,1,0.002,"noun,other"
a jacket,1,0.002,"other,noun"
vibrant array,1,0.002,"adj,noun"
colors including,1,0.002,"noun,verb"
including reds,1,0.002,"verb,verb"
s hands,1,0.002,"noun,noun"
crossed in,1,0.002,"verb,other"
of them,1,0.002,"other,other"
dynamic posture,1,0.002,"adj,noun"
posture pablo,1,0.002,"noun,adj"
picasso known,1,0.002,"noun,verb"
his revolutionary,1,0.002,"other,adj"
revolutionary artistic,1,0.002,"adj,adj"
vision often,1,0.002,"noun,adv"
often combined,1,0.002,"adv,verb"
combined elements,1,0.002,"verb,noun"
different time,1,0.002,"adj,noun"
time periods,1,0.002,"noun,noun"
periods and,1,0.002,"noun,other"
and cultures,1,0.002,"other,noun"
cultures to,1,0.002,"noun,other"
create unique,1,0.002,"noun,adj"
unique and,1,0.002,"adj,other"
and thought,1,0.002,"other,verb"
thought provoking,1,0.002,"verb,verb"
provoking works,1,0.002,"verb,verb"
works which,1,0.002,"verb,other"
artwork carries,1,0.002,"noun,verb"
carries a,1,0.002,"verb,other"
signature that,1,0.002,"noun,other"
reads picasso,1,0.002,"noun,noun"
affirming the,1,0.002,"noun,other"
identity the,1,0.002,"noun,other"
form here,1,0.002,"noun,adv"
here reflects,1,0.002,"adv,verb"
reflects picasso,1,0.002,"verb,noun"
break away,1,0.002,"noun,adv"
traditional forms,1,0.002,"adj,noun"
of representation,1,0.002,"other,noun"
representation while,1,0.002,"noun,other"
while still,1,0.002,"other,adv"
still paying,1,0.002,"adv,verb"
paying homage,1,0.002,"verb,noun"
homage to,1,0.002,"noun,other"
to classic,1,0.002,"other,adj"
classic iconography,1,0.002,"adj,noun"
classical time,1,0.002,"adj,noun"
period judging,1,0.002,"noun,noun"
a rock,1,0.002,"other,noun"
rock or,1,0.002,"noun,other"
resting over,1,0.002,"verb,other"
other extended,1,0.002,"adj,verb"
the rock,1,0.002,"other,noun"
rock her,1,0.002,"noun,other"
clothing suggests,1,0.002,"verb,verb"
ancient mythology,1,0.002,"adj,noun"
mythology or,1,0.002,"noun,other"
or history,1,0.002,"other,noun"
history possibly,1,0.002,"noun,adv"
possibly roman,1,0.002,"adv,adj"
roman given,1,0.002,"adj,verb"
calm body,1,0.002,"adj,noun"
a lake,1,0.002,"other,noun"
lake or,1,0.002,"noun,other"
still part,1,0.002,"adv,noun"
river suggesting,1,0.002,"noun,verb"
peaceful setting,1,0.002,"adj,verb"
setting there,1,0.002,"verb,other"
vegetation along,1,0.002,"noun,other"
and diffused,1,0.002,"other,verb"
diffused contributing,1,0.002,"verb,verb"
atmosphere neoclassicism,1,0.002,"adv,noun"
neoclassicism is,1,0.002,"noun,verb"
of clear,1,0.002,"other,adj"
on classic,1,0.002,"other,adj"
classic subjects,1,0.002,"adj,noun"
from history,1,0.002,"other,noun"
mythology pablo,1,0.002,"noun,adj"
picasso although,1,0.002,"noun,other"
although better,1,0.002,"other,adj"
better known,1,0.002,"adj,verb"
later cubist,1,0.002,"adv,noun"
works did,1,0.002,"verb,verb"
did produce,1,0.002,"verb,verb"
produce pieces,1,0.002,"verb,noun"
pieces in,1,0.002,"noun,other"
various styles,1,0.002,"adj,noun"
styles including,1,0.002,"noun,verb"
including neoclassical,1,0.002,"verb,noun"
neoclassical the,1,0.002,"noun,other"
by him,1,0.002,"other,other"
be lovers,1,0.002,"verb,noun"
lovers the,1,0.002,"noun,other"
neoclassicism with,1,0.002,"noun,other"
to symmetry,1,0.002,"other,noun"
classical aesthetics,1,0.002,"adj,noun"
be described,1,0.002,"verb,adj"
described as,1,0.002,"adj,other"
as classical,1,0.002,"other,adj"
context she,1,0.002,"adj,other"
extended towards,1,0.002,"verb,noun"
man beside,1,0.002,"noun,noun"
beside her,1,0.002,"noun,other"
her who,1,0.002,"other,other"
embracing her,1,0.002,"verb,other"
an outfit,1,0.002,"other,verb"
outfit that,1,0.002,"verb,other"
classical period,1,0.002,"adj,noun"
be ancient,1,0.002,"verb,adj"
ancient roman,1,0.002,"adj,adj"
roman clothing,1,0.002,"adj,verb"
clothing his,1,0.002,"verb,other"
of intensity,1,0.002,"other,noun"
gazes at,1,0.002,"verb,other"
woman the,1,0.002,"noun,other"
varied adding,1,0.002,"adj,verb"
figures without,1,0.002,"noun,other"
detracting from,1,0.002,"verb,other"
their prominence,1,0.002,"other,noun"
prominence there,1,0.002,"noun,other"
provide further,1,0.002,"verb,adv"
characters or,1,0.002,"noun,other"
story being,1,0.002,"noun,verb"
being depicted,1,0.002,"verb,verb"
painting suggest,1,0.002,"verb,noun"
narrative rooted,1,0.002,"adj,verb"
rooted in,1,0.002,"verb,other"
or romance,1,0.002,"other,noun"
romance which,1,0.002,"noun,other"
in neoclassic,1,0.002,"other,adj"
neoclassic artworks,1,0.002,"adj,noun"
the backrest,1,0.002,"other,adj"
its clarity,1,0.002,"other,noun"
clarity orderliness,1,0.002,"noun,noun"
orderliness balance,1,0.002,"noun,noun"
approach can,1,0.002,"noun,other"
meticulous rendering,1,0.002,"adj,verb"
attire as,1,0.002,"noun,other"
careful composition,1,0.002,"adj,noun"
a structured,1,0.002,"other,verb"
structured background,1,0.002,"verb,noun"
that frames,1,0.002,"other,verb"
frames the,1,0.002,"verb,other"
subject effectively,1,0.002,"adj,adv"
effectively the,1,0.002,"adv,other"
tones further,1,0.002,"noun,adv"
the classic,1,0.002,"other,adj"
classic aesthetic,1,0.002,"adj,adj"
child sitting,1,0.002,"noun,verb"
sitting atop,1,0.002,"verb,noun"
a donkey,1,0.002,"other,noun"
donkey the,1,0.002,"noun,other"
possibly historical,1,0.002,"adv,adj"
historical clothing,1,0.002,"adj,verb"
white robe,1,0.002,"adj,noun"
a turban,1,0.002,"other,adj"
turban the,1,0.002,"adj,other"
donkey has,1,0.002,"noun,verb"
harness and,1,0.002,"noun,other"
is being,1,0.002,"verb,verb"
being led,1,0.002,"verb,verb"
led by,1,0.002,"verb,other"
by someone,1,0.002,"other,noun"
someone who,1,0.002,"noun,other"
frame suggesting,1,0.002,"noun,verb"
adult guide,1,0.002,"noun,noun"
guide leading,1,0.002,"noun,verb"
s ride,1,0.002,"noun,verb"
ride both,1,0.002,"verb,other"
child and,1,0.002,"noun,other"
donkey are,1,0.002,"noun,verb"
of open,1,0.002,"other,adj"
open space,1,0.002,"adj,noun"
its clear,1,0.002,"other,adj"
lines balance,1,0.002,"noun,noun"
simplicity this,1,0.002,"noun,other"
description corresponds,1,0.002,"noun,verb"
corresponds to,1,0.002,"verb,other"
the information,1,0.002,"other,noun"
information provided,1,0.002,"noun,verb"
provided about,1,0.002,"verb,other"
titled paul,1,0.002,"verb,verb"
paul the,1,0.002,"verb,other"
son ten,1,0.002,"noun,adj"
ten years,1,0.002,"adj,noun"
years old,1,0.002,"noun,adj"
old by,1,0.002,"adj,other"
named paulo,1,0.002,"verb,adj"
paulo who,1,0.002,"adj,other"
son the,1,0.002,"noun,other"
expressive manner,1,0.002,"adj,adj"
colors highlighting,1,0.002,"noun,verb"
intensity often,1,0.002,"noun,adv"
not realistic,1,0.002,"adv,adj"
realistic it,1,0.002,"adj,other"
it serves,1,0.002,"other,noun"
emphasize certain,1,0.002,"verb,adj"
face such,1,0.002,"verb,adj"
and nose,1,0.002,"other,verb"
nose the,1,0.002,"verb,other"
attention back,1,0.002,"noun,adv"
portrait overall,1,0.002,"verb,adj"
and curiosity,1,0.002,"other,noun"
curiosity in,1,0.002,"noun,other"
seated figure,1,0.002,"verb,noun"
by classical,1,0.002,"other,adj"
styles which,1,0.002,"noun,other"
genre typically,1,0.002,"noun,adv"
with artists,1,0.002,"other,noun"
artists such,1,0.002,"noun,adj"
they seem,1,0.002,"other,noun"
gazing or,1,0.002,"verb,other"
around their,1,0.002,"other,other"
their form,1,0.002,"other,noun"
form suggesting,1,0.002,"noun,verb"
suggesting clothing,1,0.002,"verb,verb"
clothing from,1,0.002,"verb,other"
an earlier,1,0.002,"other,adv"
earlier historical,1,0.002,"adv,adj"
period that,1,0.002,"noun,other"
often serves,1,0.002,"adv,noun"
as inspiration,1,0.002,"other,noun"
inspiration for,1,0.002,"noun,other"
for neoclassical,1,0.002,"other,noun"
neoclassical works,1,0.002,"noun,verb"
shows loose,1,0.002,"verb,adj"
brushstrokes with,1,0.002,"noun,other"
visible textures,1,0.002,"adj,noun"
textures particularly,1,0.002,"noun,adv"
the handling,1,0.002,"other,verb"
fabric this,1,0.002,"adj,other"
technique contributes,1,0.002,"noun,noun"
many neoclassical,1,0.002,"adj,noun"
neoclassical portraits,1,0.002,"noun,noun"
picasso his,1,0.002,"noun,other"
his signature,1,0.002,"other,noun"
legible and,1,0.002,"adj,other"
and matches,1,0.002,"other,noun"
matches his,1,0.002,"noun,other"
of autograph,1,0.002,"other,other"
shoulders within,1,0.002,"noun,other"
an oval,1,0.002,"other,noun"
oval frame,1,0.002,"noun,noun"
it belongs,1,0.002,"other,noun"
the surrealist,1,0.002,"other,adj"
surrealist movement,1,0.002,"adj,noun"
large expressive,1,0.002,"adj,adj"
expressive eyes,1,0.002,"adj,noun"
eyes with,1,0.002,"noun,other"
with prominent,1,0.002,"other,noun"
prominent eyelashes,1,0.002,"noun,noun"
eyelashes a,1,0.002,"noun,other"
small straight,1,0.002,"adj,adj"
and pursed,1,0.002,"other,verb"
pursed lips,1,0.002,"verb,verb"
her cheek,1,0.002,"other,noun"
cheek features,1,0.002,"noun,noun"
are accentuated,1,0.002,"verb,adj"
by deep,1,0.002,"other,adj"
deep shadows,1,0.002,"adj,verb"
shadows she,1,0.002,"verb,other"
brim suggesting,1,0.002,"adj,verb"
or mystery,1,0.002,"other,noun"
mystery there,1,0.002,"noun,other"
that looks,1,0.002,"other,noun"
bow at,1,0.002,"noun,other"
the dreamy,1,0.002,"other,adj"
to textures,1,0.002,"other,noun"
boy likely,1,0.002,"adj,adj"
son depicted,1,0.002,"noun,verb"
is portraiture,1,0.002,"verb,verb"
portraiture focusing,1,0.002,"verb,verb"
human face,1,0.002,"adj,verb"
boy appears,1,0.002,"adj,verb"
have short,1,0.002,"verb,adj"
is facing,1,0.002,"verb,verb"
facing directly,1,0.002,"verb,adv"
focus background,1,0.002,"noun,noun"
contrast emphasizing,1,0.002,"noun,verb"
emphasizing his,1,0.002,"verb,other"
his features,1,0.002,"other,noun"
palette which,1,0.002,"noun,other"
intensity characteristic,1,0.002,"noun,adj"
style labeled,1,0.002,"noun,verb"
labeled as,1,0.002,"verb,other"
dream it,1,0.002,"noun,other"
couch with,1,0.002,"adj,other"
body oriented,1,0.002,"noun,verb"
oriented diagonally,1,0.002,"verb,adv"
diagonally across,1,0.002,"adv,other"
canvas the,1,0.002,"noun,other"
long strands,1,0.002,"adj,noun"
strands of,1,0.002,"noun,other"
of pearls,1,0.002,"other,noun"
pearls and,1,0.002,"noun,other"
distinctive cubist,1,0.002,"adj,noun"
objects within,1,0.002,"noun,other"
of pastel,1,0.002,"other,noun"
quality suggested,1,0.002,"noun,verb"
features textured,1,0.002,"noun,adj"
textured patterns,1,0.002,"adj,noun"
as curtains,1,0.002,"other,noun"
upholstery further,1,0.002,"adj,adv"
this dream,1,0.002,"other,noun"
like scenario,1,0.002,"other,noun"
scenario the,1,0.002,"noun,other"
s attribution,1,0.002,"noun,noun"
attribution to,1,0.002,"noun,other"
picasso a,1,0.002,"noun,other"
renowned proponent,1,0.002,"verb,noun"
proponent of,1,0.002,"noun,other"
cubism who,1,0.002,"noun,other"
his innovative,1,0.002,"other,adj"
innovative and,1,0.002,"adj,other"
often abstract,1,0.002,"adv,adj"
abstract interpretations,1,0.002,"adj,noun"
interpretations of,1,0.002,"noun,other"
crossed and,1,0.002,"verb,other"
arms resting,1,0.002,"noun,verb"
her knees,1,0.002,"other,noun"
knees she,1,0.002,"noun,other"
gazing downwards,1,0.002,"verb,noun"
red armchair,1,0.002,"adj,noun"
armchair providing,1,0.002,"noun,verb"
is cubist,1,0.002,"verb,noun"
cubist characterized,1,0.002,"noun,verb"
by geometric,1,0.002,"other,adj"
planes that,1,0.002,"noun,other"
representation rather,1,0.002,"noun,adv"
realistic one,1,0.002,"adj,other"
one there,1,0.002,"other,other"
visible lines,1,0.002,"adj,noun"
may seem,1,0.002,"other,noun"
seem disconnected,1,0.002,"noun,verb"
disconnected at,1,0.002,"verb,other"
at first,1,0.002,"other,adv"
first glance,1,0.002,"adv,noun"
glance but,1,0.002,"noun,other"
but contribute,1,0.002,"other,noun"
this abstract,1,0.002,"other,adj"
nature is,1,0.002,"adj,verb"
often challenges,1,0.002,"adv,noun"
challenges conventional,1,0.002,"noun,adj"
conventional perspectives,1,0.002,"adj,verb"
perspectives and,1,0.002,"verb,other"
and explores,1,0.002,"other,noun"
explores multiple,1,0.002,"noun,adj"
multiple views,1,0.002,"adj,noun"
views simultaneously,1,0.002,"noun,adv"
simultaneously the,1,0.002,"adv,other"
detail with,1,0.002,"noun,other"
with textures,1,0.002,"other,noun"
the armchair,1,0.002,"other,noun"
armchair has,1,0.002,"noun,verb"
decorative pattern,1,0.002,"adj,adj"
backrest and,1,0.002,"adj,other"
fabric seems,1,0.002,"adj,verb"
seems soft,1,0.002,"verb,adj"
and plush,1,0.002,"other,noun"
plush there,1,0.002,"noun,other"
image overall,1,0.002,"noun,adj"
depict human,1,0.002,"noun,adj"
of emotional,1,0.002,"other,adj"
emotional resonance,1,0.002,"adj,noun"
surrealistic representation,1,0.002,"adj,noun"
mirror the,1,0.002,"noun,other"
body are,1,0.002,"noun,verb"
loose abstract,1,0.002,"adj,adj"
that defy,1,0.002,"other,verb"
defy typical,1,0.002,"verb,adj"
typical anatomical,1,0.002,"adj,adj"
