bigrams,count,percentage,pos
chrome plating,1,0.0001,"verb,verb"
plating the,1,0.0001,"verb,other"
color matching,1,0.0001,"noun,verb"
l introuvable,1,0.0001,"noun,adj"
introuvable translates,1,0.0001,"adj,verb"
the unfindable,1,0.0001,"other,adj"
unfindable or,1,0.0001,"adj,other"
the untraceable,1,0.0001,"other,adj"
untraceable suggesting,1,0.0001,"adj,verb"
allure surrealism,1,0.0001,"adj,noun"
mind so,1,0.0001,"noun,other"
perspective marcel,1,0.0001,"adj,noun"
marcel marien,1,0.0001,"noun,adj"
marien was,1,0.0001,"adj,verb"
belgian poet,1,0.0001,"adj,noun"
poet writer,1,0.0001,"noun,noun"
writer journalist,1,0.0001,"noun,noun"
his writings,1,0.0001,"other,noun"
writings and,1,0.0001,"noun,other"
his creations,1,0.0001,"other,noun"
creations reflecting,1,0.0001,"noun,verb"
as unusual,1,0.0001,"other,adj"
objects out,1,0.0001,"noun,other"
typical context,1,0.0001,"adj,adj"
goddess aurora,1,0.0001,"noun,verb"
aurora she,1,0.0001,"verb,other"
air and,1,0.0001,"noun,other"
hand touching,1,0.0001,"noun,verb"
thigh suggesting,1,0.0001,"adj,verb"
putto a,1,0.0001,"adj,other"
male child,1,0.0001,"adj,noun"
air possibly,1,0.0001,"noun,adv"
chariot which,1,0.0001,"adj,other"
aurora as,1,0.0001,"verb,other"
depicted driving,1,0.0001,"verb,verb"
driving a,1,0.0001,"verb,other"
chariot across,1,0.0001,"adj,other"
shows dark,1,0.0001,"verb,noun"
title aurora,1,0.0001,"noun,verb"
aurora suggests,1,0.0001,"verb,verb"
she rises,1,0.0001,"other,verb"
rises to,1,0.0001,"verb,other"
to begin,1,0.0001,"other,verb"
begin her,1,0.0001,"verb,other"
her daily,1,0.0001,"other,adj"
daily journey,1,0.0001,"adj,noun"
journey across,1,0.0001,"noun,other"
sky personifying,1,0.0001,"adj,verb"
personifying the,1,0.0001,"verb,other"
morning sun,1,0.0001,"noun,noun"
sun as,1,0.0001,"noun,other"
it chases,1,0.0001,"other,verb"
chases away,1,0.0001,"verb,adv"
painter s,1,0.0001,"noun,noun"
wife margaret,1,0.0001,"noun,adj"
margaret lindsay,1,0.0001,"adj,verb"
lindsay we,1,0.0001,"verb,other"
woman set,1,0.0001,"noun,verb"
attire aligns,1,0.0001,"noun,noun"
common era,1,0.0001,"adj,noun"
for rococo,1,0.0001,"other,noun"
works she,1,0.0001,"noun,other"
neatly adorned,1,0.0001,"adv,verb"
ribbon detail,1,0.0001,"verb,noun"
detail possibly,1,0.0001,"noun,adv"
quarter profile,1,0.0001,"noun,adj"
this pose,1,0.0001,"other,verb"
gaze are,1,0.0001,"verb,verb"
suggest thoughtfulness,1,0.0001,"verb,noun"
deeper personality,1,0.0001,"adj,noun"
personality beyond,1,0.0001,"noun,other"
details provided,1,0.0001,"noun,verb"
as delicate,1,0.0001,"other,noun"
delicate floral,1,0.0001,"noun,verb"
light airy,1,0.0001,"adj,adj"
dimension overall,1,0.0001,"noun,adj"
sophistication associated,1,0.0001,"noun,verb"
focusing not,1,0.0001,"verb,adv"
only on,1,0.0001,"adv,other"
on suggesting,1,0.0001,"other,verb"
through pose,1,0.0001,"other,verb"
pose expression,1,0.0001,"verb,noun"
bust sculpture,1,0.0001,"adj,noun"
be rendered,1,0.0001,"verb,verb"
hair looking,1,0.0001,"noun,verb"
lips parted,1,0.0001,"noun,verb"
sing she,1,0.0001,"verb,other"
text engraved,1,0.0001,"noun,verb"
engraved at,1,0.0001,"verb,other"
polished surface,1,0.0001,"verb,noun"
another metal,1,0.0001,"other,adj"
similar finish,1,0.0001,"adj,adj"
finish there,1,0.0001,"adj,adv"
visible wear,1,0.0001,"adj,adj"
wear that,1,0.0001,"adj,other"
indicates age,1,0.0001,"verb,noun"
age however,1,0.0001,"noun,adv"
without clearer,1,0.0001,"other,adj"
clearer context,1,0.0001,"adj,adj"
person an,1,0.0001,"noun,other"
idealized figure,1,0.0001,"verb,noun"
purely fictional,1,0.0001,"adv,adj"
fictional in,1,0.0001,"adj,other"
artist boris,1,0.0001,"noun,noun"
schatz was,1,0.0001,"noun,verb"
sculpture particularly,1,0.0001,"noun,adv"
for developing,1,0.0001,"other,verb"
the bezalel,1,0.0001,"other,noun"
bezalel art,1,0.0001,"noun,adv"
art school,1,0.0001,"adv,noun"
jerusalem which,1,0.0001,"noun,other"
which played,1,0.0001,"other,verb"
in shaping,1,0.0001,"other,verb"
shaping the,1,0.0001,"verb,other"
century jewish,1,0.0001,"noun,adj"
jewish artists,1,0.0001,"adj,noun"
of unknown,1,0.0001,"other,adj"
unknown as,1,0.0001,"adj,other"
titled architectural,1,0.0001,"verb,adj"
architectural fantasy,1,0.0001,"adj,noun"
fantasy displays,1,0.0001,"noun,noun"
pediments featuring,1,0.0001,"noun,verb"
featuring statues,1,0.0001,"verb,noun"
statues adorning,1,0.0001,"noun,verb"
adorning various,1,0.0001,"verb,adj"
this magnificent,1,0.0001,"other,adj"
magnificent edifice,1,0.0001,"adj,verb"
edifice there,1,0.0001,"verb,adv"
nearby these,1,0.0001,"adj,other"
indicating scale,1,0.0001,"verb,noun"
suggesting leisurely,1,0.0001,"verb,adv"
setting meant,1,0.0001,"verb,noun"
clouds softly,1,0.0001,"noun,adv"
its exuberance,1,0.0001,"other,noun"
exuberance natural,1,0.0001,"noun,adj"
elaborate victorian,1,0.0001,"adj,adj"
clothing standing,1,0.0001,"verb,verb"
wooden dock,1,0.0001,"adj,verb"
dock over,1,0.0001,"verb,other"
day her,1,0.0001,"noun,other"
corset and,1,0.0001,"verb,other"
petticoats visible,1,0.0001,"noun,adj"
gown along,1,0.0001,"adj,other"
long gloves,1,0.0001,"adv,verb"
gloves which,1,0.0001,"verb,other"
fashion women,1,0.0001,"noun,noun"
boat oar,1,0.0001,"noun,verb"
oar suggesting,1,0.0001,"verb,verb"
a rower,1,0.0001,"other,noun"
rower or,1,0.0001,"noun,other"
a gondolier,1,0.0001,"other,noun"
gondolier the,1,0.0001,"noun,other"
woman into,1,0.0001,"noun,other"
wearing simpler,1,0.0001,"verb,noun"
reflects impressionism,1,0.0001,"verb,noun"
tissot has,1,0.0001,"adj,verb"
social life,1,0.0001,"adj,noun"
trees along,1,0.0001,"noun,other"
with moss,1,0.0001,"other,noun"
and lichen,1,0.0001,"other,noun"
lichen on,1,0.0001,"noun,other"
damp conditions,1,0.0001,"other,noun"
conditions suitable,1,0.0001,"noun,adj"
such growth,1,0.0001,"adj,noun"
visible figure,1,0.0001,"adj,noun"
adult can,1,0.0001,"noun,other"
rowing towards,1,0.0001,"verb,noun"
slight ripple,1,0.0001,"adj,noun"
ripple pattern,1,0.0001,"noun,noun"
pattern indicating,1,0.0001,"noun,verb"
trees interspersed,1,0.0001,"noun,verb"
bare earth,1,0.0001,"noun,verb"
rugged yet,1,0.0001,"verb,adv"
yet verdant,1,0.0001,"adv,adj"
verdant scenery,1,0.0001,"adj,noun"
are diffusely,1,0.0001,"verb,adv"
diffusely lit,1,0.0001,"adv,noun"
landscapes aimed,1,0.0001,"verb,verb"
island valaam,1,0.0001,"noun,noun"
valaam hints,1,0.0001,"noun,noun"
being near,1,0.0001,"verb,other"
of valaam,1,0.0001,"other,noun"
valaam in,1,0.0001,"noun,other"
in finland,1,0.0001,"other,verb"
finland or,1,0.0001,"verb,other"
or russia,1,0.0001,"other,noun"
russia known,1,0.0001,"noun,verb"
its monastic,1,0.0001,"other,adj"
monastic community,1,0.0001,"adj,noun"
beauty fyodor,1,0.0001,"noun,noun"
vasilyev the,1,0.0001,"noun,other"
métamorphoses by,1,0.0001,"noun,other"
hugo the,1,0.0001,"verb,other"
genre at,1,0.0001,"verb,other"
transformation with,1,0.0001,"noun,other"
appearing humanoid,1,0.0001,"verb,adj"
others abstract,1,0.0001,"noun,adj"
or disfigured,1,0.0001,"other,verb"
disfigured this,1,0.0001,"verb,other"
outstretched arm,1,0.0001,"adv,noun"
seemingly composed,1,0.0001,"adv,verb"
composed entirely,1,0.0001,"verb,adv"
entirely of,1,0.0001,"adv,other"
stone blocks,1,0.0001,"noun,noun"
blocks giving,1,0.0001,"noun,verb"
body seems,1,0.0001,"noun,verb"
breaking apart,1,0.0001,"verb,adv"
apart at,1,0.0001,"adv,other"
at certain,1,0.0001,"other,adj"
certain points,1,0.0001,"adj,noun"
points which,1,0.0001,"noun,other"
metamorphosis behind,1,0.0001,"noun,other"
classical archway,1,0.0001,"adj,adv"
portal with,1,0.0001,"adj,other"
a pediment,1,0.0001,"other,adj"
pediment that,1,0.0001,"adj,other"
evoke ancient,1,0.0001,"verb,noun"
structure adds,1,0.0001,"noun,verb"
or timelessness,1,0.0001,"other,noun"
flight one,1,0.0001,"noun,other"
freedom transformation,1,0.0001,"noun,noun"
passage from,1,0.0001,"noun,other"
states symbols,1,0.0001,"noun,noun"
focusing mostly,1,0.0001,"verb,adv"
mostly on,1,0.0001,"adv,other"
on muted,1,0.0001,"other,verb"
their potential,1,0.0001,"other,adj"
metamorphosis as,1,0.0001,"noun,other"
debre the,1,0.0001,"noun,other"
or gold,1,0.0001,"other,noun"
gold creating,1,0.0001,"noun,verb"
blanche ocre,1,0.0001,"noun,verb"
ocre could,1,0.0001,"verb,other"
white blanche,1,0.0001,"adj,noun"
blanche and,1,0.0001,"noun,other"
an ochre,1,0.0001,"other,verb"
ochre hue,1,0.0001,"verb,noun"
by debre,1,0.0001,"other,noun"
debre in,1,0.0001,"noun,other"
be framed,1,0.0001,"verb,verb"
displayed or,1,0.0001,"adj,other"
or intended,1,0.0001,"other,verb"
another naked,1,0.0001,"other,verb"
naked figure,1,0.0001,"verb,noun"
infant she,1,0.0001,"noun,other"
left where,1,0.0001,"verb,other"
naked is,1,0.0001,"verb,verb"
desk seemingly,1,0.0001,"noun,adv"
drawing from,1,0.0001,"verb,other"
notebook behind,1,0.0001,"adj,other"
hat standing,1,0.0001,"other,verb"
folded across,1,0.0001,"verb,other"
chest observing,1,0.0001,"verb,verb"
introspection blending,1,0.0001,"verb,verb"
several peculiar,1,0.0001,"adj,verb"
peculiar elements,1,0.0001,"verb,noun"
turned and,1,0.0001,"verb,other"
long pink,1,0.0001,"adv,verb"
pink gown,1,0.0001,"verb,adj"
drapes down,1,0.0001,"verb,adv"
of hands,1,0.0001,"other,verb"
deep pool,1,0.0001,"adj,noun"
or sinkhole,1,0.0001,"other,verb"
sinkhole in,1,0.0001,"verb,other"
hands have,1,0.0001,"verb,verb"
exaggerated size,1,0.0001,"verb,noun"
person instead,1,0.0001,"noun,adv"
independently within,1,0.0001,"adv,other"
includes two,1,0.0001,"verb,other"
two elements,1,0.0001,"other,noun"
small window,1,0.0001,"adj,adj"
opening through,1,0.0001,"verb,other"
which light,1,0.0001,"other,adj"
enter casting,1,0.0001,"verb,verb"
piano bench,1,0.0001,"noun,noun"
bench but,1,0.0001,"noun,other"
s gown,1,0.0001,"noun,adj"
unusual context,1,0.0001,"adj,adj"
conveying dream,1,0.0001,"verb,noun"
word hollywood,1,0.0001,"noun,noun"
hollywood prominently,1,0.0001,"noun,adv"
all capital,1,0.0001,"other,noun"
bold blocky,1,0.0001,"adj,verb"
blocky font,1,0.0001,"verb,verb"
font characteristic,1,0.0001,"verb,adj"
word seems,1,0.0001,"noun,verb"
dark abstract,1,0.0001,"noun,adj"
represent hills,1,0.0001,"adj,verb"
another landscape,1,0.0001,"other,noun"
feature below,1,0.0001,"noun,other"
horizon that,1,0.0001,"noun,other"
helps ground,1,0.0001,"verb,noun"
from hollywood,1,0.0001,"other,noun"
hollywood the,1,0.0001,"noun,other"
jacques villon,1,0.0001,"noun,noun"
villon the,1,0.0001,"noun,other"
perspectives merged,1,0.0001,"verb,verb"
together this,1,0.0001,"adv,other"
known in,1,0.0001,"verb,other"
art breaks,1,0.0001,"adv,noun"
appears quite,1,0.0001,"verb,adv"
including bowls,1,0.0001,"verb,verb"
and plates,1,0.0001,"other,verb"
plates which,1,0.0001,"verb,other"
also follow,1,0.0001,"adv,verb"
the cubistic,1,0.0001,"other,adj"
cubistic approach,1,0.0001,"adj,noun"
approach being,1,0.0001,"noun,verb"
being fragmented,1,0.0001,"verb,adj"
it challenging,1,0.0001,"other,verb"
discern exact,1,0.0001,"adj,adj"
dining experience,1,0.0001,"verb,noun"
movement emphasizing,1,0.0001,"noun,verb"
emphasizing geometric,1,0.0001,"verb,noun"
and multi,1,0.0001,"other,other"
multi perspective,1,0.0001,"other,adj"
perspective views,1,0.0001,"adj,noun"
views over,1,0.0001,"noun,other"
as painted,1,0.0001,"other,verb"
ghirlandaio it,1,0.0001,"verb,other"
titled francesco,1,0.0001,"verb,adj"
teodoro the,1,0.0001,"adj,other"
figures francesco,1,0.0001,"noun,adj"
teodoro francesco,1,0.0001,"adj,adj"
sassetti dressed,1,0.0001,"noun,verb"
right holding,1,0.0001,"noun,verb"
perhaps discussion,1,0.0001,"adv,noun"
discussion on,1,0.0001,"noun,other"
right teodoro,1,0.0001,"noun,adj"
teodoro stands,1,0.0001,"adj,verb"
pink headband,1,0.0001,"verb,noun"
headband adorning,1,0.0001,"noun,verb"
adorning his,1,0.0001,"verb,other"
book mirroring,1,0.0001,"noun,verb"
mirroring his,1,0.0001,"verb,other"
father s,1,0.0001,"adv,noun"
activity like,1,0.0001,"noun,other"
like francesco,1,0.0001,"other,adj"
francesco teodoro,1,0.0001,"adj,adj"
teodoro looks,1,0.0001,"adj,noun"
unfolds under,1,0.0001,"noun,other"
trees further,1,0.0001,"noun,adv"
forms detailed,1,0.0001,"noun,verb"
abstracted suggesting,1,0.0001,"adj,verb"
with impressionistic,1,0.0001,"other,adj"
another her,1,0.0001,"other,other"
feel while,1,0.0001,"verb,other"
posture adds,1,0.0001,"verb,verb"
somewhat idealized,1,0.0001,"adv,verb"
beard mustache,1,0.0001,"adj,noun"
texture his,1,0.0001,"noun,other"
or solemn,1,0.0001,"other,noun"
solemn he,1,0.0001,"noun,other"
with bouguereau,1,0.0001,"other,noun"
showcases soft,1,0.0001,"noun,adj"
than additional,1,0.0001,"other,adj"
dress standing,1,0.0001,"noun,verb"
bathers she,1,0.0001,"noun,other"
her around,1,0.0001,"other,other"
and adults,1,0.0001,"other,noun"
adults some,1,0.0001,"noun,other"
shoreline all,1,0.0001,"noun,other"
when bathing,1,0.0001,"other,verb"
bathing might,1,0.0001,"verb,other"
event than,1,0.0001,"noun,other"
daily routine,1,0.0001,"adj,adj"
routine with,1,0.0001,"adj,other"
with dresses,1,0.0001,"other,verb"
trousers rather,1,0.0001,"noun,adv"
than swimwear,1,0.0001,"other,adj"
swimwear the,1,0.0001,"adj,other"
hat can,1,0.0001,"other,other"
highlights across,1,0.0001,"noun,other"
a commanding,1,0.0001,"other,verb"
commanding officer,1,0.0001,"verb,noun"
a submarine,1,0.0001,"other,noun"
submarine peering,1,0.0001,"noun,verb"
the periscope,1,0.0001,"other,noun"
periscope the,1,0.0001,"noun,other"
the officer,1,0.0001,"other,noun"
officer is,1,0.0001,"noun,verb"
traditional navy,1,0.0001,"adj,adj"
navy attire,1,0.0001,"adj,noun"
collar insignia,1,0.0001,"adj,adj"
insignia that,1,0.0001,"adj,other"
upwards indicating,1,0.0001,"noun,verb"
likely other,1,0.0001,"adj,adj"
other vessels,1,0.0001,"adj,noun"
or landmarks,1,0.0001,"other,verb"
landmarks on,1,0.0001,"verb,other"
his viewpoint,1,0.0001,"other,verb"
viewpoint inside,1,0.0001,"verb,adv"
submarine the,1,0.0001,"noun,other"
submarine s,1,0.0001,"noun,noun"
whimsical in,1,0.0001,"adj,other"
submarine which,1,0.0001,"noun,other"
various gauges,1,0.0001,"adj,noun"
gauges and,1,0.0001,"noun,other"
machinery typical,1,0.0001,"noun,adj"
such vessels,1,0.0001,"adj,noun"
of navigation,1,0.0001,"other,noun"
navigation and,1,0.0001,"noun,other"
and operation,1,0.0001,"other,noun"
operation within,1,0.0001,"noun,other"
appear tangible,1,0.0001,"adj,adj"
lifelike despite,1,0.0001,"other,other"
fantastical style,1,0.0001,"adj,noun"
situation for,1,0.0001,"noun,other"
those on,1,0.0001,"other,other"
on board,1,0.0001,"other,noun"
board as,1,0.0001,"noun,other"
knowledge that,1,0.0001,"noun,other"
that unseen,1,0.0001,"other,adj"
unseen threats,1,0.0001,"adj,noun"
threats might,1,0.0001,"noun,other"
be above,1,0.0001,"verb,other"
outside world,1,0.0001,"adj,noun"
of vigilance,1,0.0001,"other,noun"
vigilance and,1,0.0001,"noun,other"
and strategic,1,0.0001,"other,adj"
strategic thinking,1,0.0001,"adj,noun"
thinking in,1,0.0001,"noun,other"
some embellishments,1,0.0001,"other,noun"
embellishments on,1,0.0001,"noun,other"
chest or,1,0.0001,"verb,other"
or shoulders,1,0.0001,"other,noun"
blouse the,1,0.0001,"noun,other"
as fragmented,1,0.0001,"other,adj"
fragmented architectural,1,0.0001,"adj,adj"
also fragmented,1,0.0001,"adv,adj"
perspectives combined,1,0.0001,"verb,verb"
combined to,1,0.0001,"verb,other"
shadows gustave,1,0.0001,"noun,verb"
smet is,1,0.0001,"adj,verb"
not well,1,0.0001,"adv,adv"
represents either,1,0.0001,"verb,other"
earlier or,1,0.0001,"adv,other"
or later,1,0.0001,"other,adv"
later period,1,0.0001,"adv,noun"
they experimented,1,0.0001,"other,adj"
experimented with,1,0.0001,"adj,other"
else using,1,0.0001,"adv,verb"
using gustave,1,0.0001,"verb,verb"
smet s,1,0.0001,"adj,noun"
l artiste,1,0.0001,"noun,noun"
artiste et,1,0.0001,"noun,verb"
et sa,1,0.0001,"verb,noun"
sa femme,1,0.0001,"noun,verb"
femme suggests,1,0.0001,"verb,verb"
their partner,1,0.0001,"other,noun"
partner which,1,0.0001,"noun,other"
portraits by,1,0.0001,"noun,other"
within different,1,0.0001,"other,adj"
a herdsman,1,0.0001,"other,verb"
herdsman standing,1,0.0001,"verb,verb"
and tricorne,1,0.0001,"other,adj"
various weather,1,0.0001,"adj,noun"
stick and,1,0.0001,"adj,other"
his livestock,1,0.0001,"other,adv"
livestock in,1,0.0001,"adv,other"
the herdsman,1,0.0001,"other,verb"
herdsman are,1,0.0001,"verb,verb"
cows of,1,0.0001,"verb,other"
sheep with,1,0.0001,"verb,other"
stand their,1,0.0001,"noun,other"
their wool,1,0.0001,"other,adj"
wool looking,1,0.0001,"adj,verb"
looking fluffy,1,0.0001,"verb,noun"
fluffy and,1,0.0001,"noun,other"
for on,1,0.0001,"other,other"
and bonnet,1,0.0001,"other,noun"
bonnet seated,1,0.0001,"noun,verb"
some domestic,1,0.0001,"other,adj"
domestic task,1,0.0001,"adj,noun"
animals she,1,0.0001,"noun,other"
gentle demeanor,1,0.0001,"adj,noun"
demeanor fitting,1,0.0001,"noun,verb"
tranquil tableau,1,0.0001,"adj,adj"
tableau the,1,0.0001,"adj,other"
rural simplicity,1,0.0001,"adj,noun"
idealized scenes,1,0.0001,"verb,noun"
s headdress,1,0.0001,"noun,noun"
wearing various,1,0.0001,"verb,adj"
as beads,1,0.0001,"other,verb"
an earring,1,0.0001,"other,verb"
earring they,1,0.0001,"verb,other"
sheen on,1,0.0001,"noun,other"
traditional aspect,1,0.0001,"adj,noun"
and irregularities,1,0.0001,"other,noun"
irregularities throughout,1,0.0001,"noun,other"
somewhat sunken,1,0.0001,"adv,adj"
sunken and,1,0.0001,"adj,other"
have muted,1,0.0001,"verb,verb"
does indeed,1,0.0001,"verb,adv"
indeed seem,1,0.0001,"adv,verb"
seem reminiscent,1,0.0001,"verb,adj"
personal emotion,1,0.0001,"adj,noun"
representation medardo,1,0.0001,"noun,noun"
emotional sculptures,1,0.0001,"adj,noun"
isolation childhood,1,0.0001,"noun,noun"
childhood and,1,0.0001,"noun,other"
mortality so,1,0.0001,"noun,other"
known about,1,0.0001,"verb,other"
title pilgrimage,1,0.0001,"noun,noun"
pilgrimage on,1,0.0001,"noun,other"
the isle,1,0.0001,"other,noun"
of cythera,1,0.0001,"other,noun"
cythera suggests,1,0.0001,"noun,verb"
island known,1,0.0001,"noun,verb"
the sensuous,1,0.0001,"other,adj"
atmosphere portrayed,1,0.0001,"adv,verb"
music while,1,0.0001,"noun,other"
flowing fabrics,1,0.0001,"verb,noun"
fabrics adding,1,0.0001,"noun,verb"
leisurely mood,1,0.0001,"adv,noun"
trees bushes,1,0.0001,"noun,noun"
implies movement,1,0.0001,"noun,noun"
travel further,1,0.0001,"noun,adv"
of pilgrimage,1,0.0001,"other,noun"
pilgrimage the,1,0.0001,"noun,other"
joyous leisure,1,0.0001,"adj,noun"
the pastel,1,0.0001,"other,noun"
just lifelike,1,0.0001,"adv,other"
lifelike but,1,0.0001,"other,other"
also filled,1,0.0001,"adv,verb"
of watteau,1,0.0001,"other,verb"
s main,1,0.0001,"noun,adj"
main strengths,1,0.0001,"adj,noun"
strengths as,1,0.0001,"noun,other"
tranquil tropical,1,0.0001,"adj,adj"
la ceiba,1,0.0001,"verb,noun"
ceiba de,1,0.0001,"noun,other"
de ponce,1,0.0001,"other,noun"
ponce which,1,0.0001,"noun,other"
set near,1,0.0001,"verb,other"
tree known,1,0.0001,"verb,verb"
as ceiba,1,0.0001,"other,noun"
ceiba in,1,0.0001,"noun,other"
ponce possibly,1,0.0001,"noun,adv"
tree native,1,0.0001,"verb,adj"
to puerto,1,0.0001,"other,verb"
rico in,1,0.0001,"verb,other"
calm reflections,1,0.0001,"noun,verb"
surface a,1,0.0001,"noun,other"
boat floats,1,0.0001,"noun,verb"
floats gently,1,0.0001,"verb,adv"
